0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642,0.000413642
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014,0.000413642,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936,0.000815936
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014,0.000413642,0.000815936,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738,0.001473738
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009648,0.000236365,0.000510064,0.000912333,0.001570096,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168,0.002732168
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009648,0.00019145,0.000465155,0.000867435,0.001525218,0.002687322,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269,0.004461269
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009648,0.00019145,0.00047188,0.000874158,0.001531938,0.002694038,0.004467978,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262,0.006952262
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009648,0.00019145,0.00047188,0.000931053,0.001588808,0.002750867,0.004524744,0.007008941,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622,0.010536622
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009648,0.00019145,0.00047188,0.000931053,0.00165176,0.002813773,0.004587579,0.007071678,0.010599222,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464,0.015239464
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00007376,0.000168834,0.000449269,0.000908448,0.001629165,0.002864042,0.004637792,0.007121814,0.010649246,0.015289342,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128,0.021097128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00007376,0.000218534,0.00049896,0.000958125,0.001678819,0.002913658,0.004809718,0.007293472,0.010820523,0.01546012,0.02126728,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216,0.028051216
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00007376,0.000218534,0.000501443,0.000960608,0.001681302,0.002916138,0.004812195,0.007500101,0.011026696,0.01566569,0.021472096,0.028255154,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597,0.035935597
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00007376,0.000218534,0.000501443,0.000983998,0.001704682,0.002939501,0.00483553,0.007523397,0.011360987,0.015999005,0.02180419,0.028585819,0.036264648,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723,0.044331723
